_id,deviceId,ts,hour,minute,sound.avg,sound.max,sound.last,sound_range,sound_stability,soundHist.QUIET,soundHist.LIGHT_ACTIVITY,soundHist.RESTLESS,soundHist.CRYING,hist_total,hist_quiet_ratio,hist_la_ratio,hist_rest_ratio,hist_cry_ratio,temp.avg,temp.min,temp.max,humidity.avg,humidity.min,humidity.max,light.avg,light.last,comfort.avg,comfort.last,comfort_computed,motion.samplesActive,motion.durationMs,motion_active_ratio,motion_active,hour_sin,hour_cos,sampleCount,sound.event,label_encoded
synthetic_007526,ESP32_GREENHOUSE_01,2026-04-03 14:42:30+00:00,14,42,469.0,944.3,423.0,475.29999999999995,0.49613879191790966,0,0,1,14,15,0.0,0.0,0.0625,0.875,33.3,33.0,33.8,55.03,54.6,55.1,439.6,467.1,44.9,44.5,43.5,0,1761,0.0,0,-0.4999999999999997,-0.8660254037844388,15,CRYING,3
synthetic_006680,ESP32_GREENHOUSE_01,2026-04-03 07:39:30+00:00,7,39,266.0,331.4,300.1,65.39999999999998,0.8002406738868834,0,3,10,2,15,0.0,0.1875,0.625,0.125,33.13,32.6,33.6,57.84,57.8,59.5,74.2,55.8,51.3,49.4,49.7,0,1412,0.0,0,0.9659258262890683,-0.25881904510252063,15,RESTLESS,2
synthetic_007755,ESP32_GREENHOUSE_01,2026-04-03 16:37:00+00:00,16,37,339.9,791.5,519.8,451.6,0.42889589905362774,1,1,0,13,15,0.0625,0.0625,0.0,0.8125,33.04,32.6,33.3,51.92,51.4,53.6,406.8,406.7,52.1,42.8,50.5,1,599,0.0625,1,-0.8660254037844385,-0.5000000000000004,15,CRYING,3
synthetic_007939,ESP32_GREENHOUSE_01,2026-04-03 18:09:00+00:00,18,9,274.5,554.1,196.6,279.6,0.49450549450549447,0,1,0,14,15,0.0,0.0625,0.0,0.875,32.57,32.3,32.8,51.27,49.8,52.4,311.4,295.4,54.4,57.4,53.5,3,62,0.1875,1,-1.0,-1.8369701987210297e-16,15,CRYING,3
synthetic_005369,ESP32_GREENHOUSE_01,2026-04-02 20:44:00+00:00,20,44,239.3,272.2,128.9,32.89999999999998,0.8759150805270864,2,3,7,3,15,0.125,0.1875,0.4375,0.1875,31.44,31.0,31.9,57.88,56.8,58.7,160.8,170.9,50.3,55.1,53.7,4,7514,0.26666666666666666,1,-0.8660254037844386,0.5000000000000001,14,RESTLESS,2
synthetic_008804,ESP32_GREENHOUSE_01,2026-04-04 01:21:30+00:00,1,21,296.9,596.6,341.6,299.70000000000005,0.49682061579651937,2,1,11,1,15,0.125,0.0625,0.6875,0.0625,30.37,29.9,30.8,58.37,56.8,59.9,66.9,90.9,55.1,54.5,54.1,2,1561,0.13333333333333333,1,0.25881904510252074,0.9659258262890683,14,CRYING,3
synthetic_003298,ESP32_GREENHOUSE_01,2026-04-02 03:28:30+00:00,3,28,128.4,239.1,167.3,110.69999999999999,0.5347771761765931,0,10,2,3,15,0.0,0.625,0.125,0.1875,31.97,31.6,32.5,58.4,57.1,60.1,65.3,55.6,55.2,56.7,56.2,1,1621,0.06666666666666667,1,0.7071067811865476,0.7071067811865476,14,LIGHT_ACTIVITY,1
synthetic_006557,ESP32_GREENHOUSE_01,2026-04-03 06:38:00+00:00,6,38,272.8,483.4,204.4,210.59999999999997,0.5631709331131297,2,1,12,0,15,0.125,0.0625,0.75,0.0,32.17,31.6,32.6,57.66,56.3,58.6,0.0,3.6,52.4,50.6,50.5,1,3649,0.0625,1,1.0,6.123233995736766e-17,15,RESTLESS,2
synthetic_000108,ESP32_GREENHOUSE_01,2026-04-01 00:53:30+00:00,0,53,95.7,95.7,88.4,0.0,0.9896587383660806,13,0,1,1,15,0.8125,0.0,0.0625,0.0625,31.17,30.9,31.3,59.4,58.5,59.9,20.5,23.1,58.7,59.6,59.1,0,329,0.0,0,0.0,1.0,15,QUIET,0
synthetic_001248,ESP32_GREENHOUSE_01,2026-04-01 10:23:30+00:00,10,23,95.7,95.7,104.7,0.0,0.9896587383660806,14,0,1,0,15,0.875,0.0,0.0625,0.0,32.84,32.5,33.0,53.34,52.4,54.0,294.6,296.3,56.6,58.5,59.2,0,323,0.0,0,0.49999999999999994,-0.8660254037844387,15,QUIET,0
synthetic_005801,ESP32_GREENHOUSE_01,2026-04-03 00:20:00+00:00,0,20,300.0,300.0,324.9,0.0,0.9966777408637874,0,0,14,1,15,0.0,0.0,0.875,0.0625,30.68,30.2,30.9,54.84,53.7,55.1,24.6,40.8,55.3,54.4,55.3,3,4040,0.2,1,0.0,1.0,14,RESTLESS,2
synthetic_006618,ESP32_GREENHOUSE_01,2026-04-03 07:08:30+00:00,7,8,236.8,444.8,259.8,208.0,0.5311799013010319,0,3,8,4,15,0.0,0.1875,0.5,0.25,32.49,32.0,32.8,58.55,57.3,60.3,13.5,8.9,44.2,45.0,50.4,4,5060,0.25,1,0.9659258262890683,-0.25881904510252063,15,RESTLESS,2
synthetic_001931,ESP32_GREENHOUSE_01,2026-04-01 16:05:00+00:00,16,5,79.9,150.4,59.0,70.5,0.5277410832232496,9,4,1,1,15,0.5625,0.25,0.0625,0.0625,32.22,32.0,32.5,57.53,57.0,57.5,387.5,386.8,58.5,58.1,58.0,0,389,0.0,0,-0.8660254037844385,-0.5000000000000004,15,QUIET,0
synthetic_009562,ESP32_GREENHOUSE_01,2026-04-04 07:40:30+00:00,7,40,355.8,800.2,565.9,444.40000000000003,0.4440838741887169,0,1,0,14,15,0.0,0.0625,0.0,0.875,32.69,32.1,32.8,56.07,55.3,57.6,122.9,122.1,47.5,41.8,47.3,3,479,0.2,1,0.9659258262890683,-0.25881904510252063,14,CRYING,3
synthetic_003150,ESP32_GREENHOUSE_01,2026-04-02 02:14:30+00:00,2,14,70.0,600.5,59.4,530.5,0.11637572734829593,2,7,1,5,15,0.125,0.4375,0.0625,0.3125,31.0,30.6,31.3,57.15,56.7,58.8,55.9,47.0,63.2,62.7,62.0,1,1300,0.07142857142857142,1,0.49999999999999994,0.8660254037844387,13,LIGHT_ACTIVITY,1
synthetic_008185,ESP32_GREENHOUSE_01,2026-04-03 20:12:00+00:00,20,12,424.1,431.8,594.1,7.699999999999989,0.9798983364140481,3,2,2,8,15,0.1875,0.125,0.125,0.5,31.94,31.5,32.2,50.86,50.4,52.1,148.9,163.9,49.2,43.8,49.4,2,980,0.125,1,-0.8660254037844386,0.5000000000000001,15,CRYING,3
synthetic_000547,ESP32_GREENHOUSE_01,2026-04-01 04:33:00+00:00,4,33,45.0,135.4,34.6,90.4,0.32991202346041054,9,2,2,2,15,0.5625,0.125,0.125,0.125,31.93,31.4,32.2,60.93,60.1,62.6,63.5,72.6,58.1,57.9,58.0,0,150,0.0,0,0.8660254037844386,0.5000000000000001,15,QUIET,0
synthetic_001771,ESP32_GREENHOUSE_01,2026-04-01 14:45:00+00:00,14,45,55.3,169.3,28.8,114.00000000000001,0.32472108044627124,13,0,2,0,15,0.8125,0.0,0.125,0.0,33.12,32.9,33.4,59.6,59.0,59.9,438.6,438.9,57.7,56.8,56.8,1,432,0.0625,1,-0.4999999999999997,-0.8660254037844388,15,QUIET,0
synthetic_008997,ESP32_GREENHOUSE_01,2026-04-04 02:58:00+00:00,2,58,399.6,757.0,371.5,357.4,0.5271767810026385,4,4,0,7,15,0.25,0.25,0.0,0.4375,31.01,30.5,31.1,59.54,59.1,60.4,2.6,8.2,48.2,46.0,47.6,0,1043,0.0,0,0.49999999999999994,0.8660254037844387,15,CRYING,3
synthetic_006886,ESP32_GREENHOUSE_01,2026-04-03 09:22:30+00:00,9,22,257.6,257.6,162.9,0.0,0.9961330239752514,2,1,10,2,15,0.125,0.0625,0.625,0.125,32.47,32.2,32.8,57.23,56.3,58.5,160.4,164.7,52.3,56.0,50.5,3,5,0.1875,1,0.7071067811865476,-0.7071067811865475,15,RESTLESS,2
synthetic_002408,ESP32_GREENHOUSE_01,2026-04-01 20:03:30+00:00,20,3,44.2,44.2,40.9,0.0,0.9778761061946902,8,2,3,2,15,0.5,0.125,0.1875,0.125,32.25,31.7,32.8,57.89,57.7,59.9,196.9,188.8,60.5,59.8,59.0,1,375,0.06666666666666667,1,-0.8660254037844386,0.5000000000000001,14,QUIET,0
synthetic_005289,ESP32_GREENHOUSE_01,2026-04-02 20:04:00+00:00,20,4,191.1,653.9,295.6,462.79999999999995,0.2918002748511223,3,1,10,1,15,0.1875,0.0625,0.625,0.0625,31.92,31.7,32.2,56.88,55.5,58.8,161.9,171.7,55.3,50.0,54.9,4,1969,0.25,1,-0.8660254037844386,0.5000000000000001,15,RESTLESS,2
synthetic_007652,ESP32_GREENHOUSE_01,2026-04-03 15:45:30+00:00,15,45,407.6,1023.0,400.9,615.4,0.398046875,3,1,2,9,15,0.1875,0.0625,0.125,0.5625,33.34,32.9,33.5,55.31,54.0,55.9,426.8,436.9,47.2,45.8,45.7,1,212,0.06666666666666667,1,-0.7071067811865471,-0.7071067811865479,14,CRYING,3
synthetic_004355,ESP32_GREENHOUSE_01,2026-04-02 12:17:00+00:00,12,17,56.4,420.2,18.9,363.8,0.1339031339031339,3,10,1,1,15,0.1875,0.625,0.0625,0.0625,32.96,32.6,33.1,54.49,52.6,55.4,407.7,386.2,60.7,63.6,60.0,4,4342,0.25,1,1.2246467991473532e-16,-1.0,15,LIGHT_ACTIVITY,1
synthetic_004729,ESP32_GREENHOUSE_01,2026-04-02 15:24:00+00:00,15,24,139.2,175.0,96.3,35.80000000000001,0.7909090909090909,1,10,4,0,15,0.0625,0.625,0.25,0.0,32.37,32.0,32.7,53.98,52.3,55.6,402.3,382.9,56.2,59.8,57.4,3,2207,0.1875,1,-0.7071067811865471,-0.7071067811865479,15,LIGHT_ACTIVITY,1
synthetic_006930,ESP32_GREENHOUSE_01,2026-04-03 09:44:30+00:00,9,44,249.8,634.7,205.4,384.90000000000003,0.39295265062136225,4,2,7,2,15,0.25,0.125,0.4375,0.125,33.22,32.8,33.7,56.16,55.6,57.2,163.0,156.2,48.8,51.2,51.4,4,1060,0.2857142857142857,1,0.7071067811865476,-0.7071067811865475,13,RESTLESS,2
synthetic_009875,ESP32_GREENHOUSE_01,2026-04-04 10:17:00+00:00,10,17,712.0,749.3,1023.0,37.299999999999955,0.9489537518326003,2,3,0,10,15,0.125,0.1875,0.0,0.625,33.15,32.8,33.6,58.13,57.4,58.3,316.2,327.3,33.2,18.5,32.1,1,1609,0.06666666666666667,1,0.49999999999999994,-0.8660254037844387,14,CRYING,3
synthetic_008120,ESP32_GREENHOUSE_01,2026-04-03 19:39:30+00:00,19,39,234.2,849.3,293.6,615.0999999999999,0.2754322003998589,2,0,5,8,15,0.125,0.0,0.3125,0.5,31.2,30.9,31.4,56.55,55.5,57.5,253.0,253.7,52.3,53.0,55.4,2,1714,0.14285714285714285,1,-0.9659258262890684,0.2588190451025203,13,CRYING,3
synthetic_002894,ESP32_GREENHOUSE_01,2026-04-02 00:06:30+00:00,0,6,67.5,258.1,75.3,190.60000000000002,0.26051717483597064,0,14,0,1,15,0.0,0.875,0.0,0.0625,31.36,30.9,31.8,57.85,56.3,58.2,29.1,22.8,60.1,62.5,60.6,0,2390,0.0,0,0.0,1.0,14,LIGHT_ACTIVITY,1
synthetic_006656,ESP32_GREENHOUSE_01,2026-04-03 07:27:30+00:00,7,27,198.3,520.0,245.8,321.7,0.38061420345489444,1,2,12,0,15,0.0625,0.125,0.75,0.0,32.66,32.4,32.8,52.72,52.2,53.8,51.6,30.0,56.2,53.1,55.5,3,1536,0.21428571428571427,1,0.9659258262890683,-0.25881904510252063,13,RESTLESS,2
synthetic_005669,ESP32_GREENHOUSE_01,2026-04-02 23:14:00+00:00,23,14,141.4,713.0,168.5,571.6,0.19803921568627453,0,0,14,1,15,0.0,0.0,0.875,0.0625,31.61,31.1,31.8,54.31,53.3,54.5,54.9,36.7,59.5,56.0,59.3,4,157,0.25,1,-0.25881904510252157,0.9659258262890681,15,RESTLESS,2
synthetic_005551,ESP32_GREENHOUSE_01,2026-04-02 22:15:00+00:00,22,15,120.8,578.5,55.2,457.7,0.2084555651423641,3,0,9,3,15,0.1875,0.0,0.5625,0.1875,32.18,31.9,32.4,53.49,51.5,54.8,6.7,21.6,58.5,60.1,59.0,4,2067,0.25,1,-0.5000000000000004,0.8660254037844384,15,RESTLESS,2
synthetic_006204,ESP32_GREENHOUSE_01,2026-04-03 03:41:30+00:00,3,41,295.7,416.0,304.4,120.30000000000001,0.7091127098321343,0,0,13,2,15,0.0,0.0,0.8125,0.125,31.73,31.4,31.9,53.84,52.2,53.9,77.7,74.3,52.5,53.4,53.2,1,2086,0.07142857142857142,1,0.7071067811865476,0.7071067811865476,13,RESTLESS,2
synthetic_005889,ESP32_GREENHOUSE_01,2026-04-03 01:04:00+00:00,1,4,27.1,421.0,5.0,393.9,0.06421800947867298,3,0,10,2,15,0.1875,0.0,0.625,0.125,31.4,30.9,31.6,57.47,55.8,58.8,46.3,46.0,56.1,58.8,62.4,1,6228,0.06666666666666667,1,0.25881904510252074,0.9659258262890683,14,RESTLESS,2
synthetic_000506,ESP32_GREENHOUSE_01,2026-04-01 04:12:30+00:00,4,12,79.2,109.1,91.7,29.89999999999999,0.7193460490463216,7,0,4,4,15,0.4375,0.0,0.25,0.25,31.42,31.0,31.8,60.62,60.5,60.8,74.5,64.9,57.6,58.8,58.3,1,247,0.0625,1,0.8660254037844386,0.5000000000000001,15,QUIET,0
synthetic_003260,ESP32_GREENHOUSE_01,2026-04-02 03:09:30+00:00,3,9,136.1,222.3,126.2,86.20000000000002,0.6094939543215405,3,8,3,1,15,0.1875,0.5,0.1875,0.0625,31.86,31.5,32.2,56.38,54.7,57.4,11.5,25.4,60.7,59.3,57.5,3,1842,0.1875,1,0.7071067811865476,0.7071067811865476,15,LIGHT_ACTIVITY,1
synthetic_008718,ESP32_GREENHOUSE_01,2026-04-04 00:38:30+00:00,0,38,298.3,481.8,192.5,183.5,0.617854183927092,1,1,0,13,15,0.0625,0.0625,0.0,0.8125,30.91,30.6,31.2,57.33,56.3,57.8,47.5,33.5,53.1,59.4,53.2,0,132,0.0,0,0.0,1.0,13,CRYING,3
synthetic_007749,ESP32_GREENHOUSE_01,2026-04-03 16:34:00+00:00,16,34,417.5,417.5,293.3,0.0,0.997610513739546,0,1,1,13,15,0.0,0.0625,0.0625,0.8125,33.37,33.1,33.8,50.62,48.6,51.2,402.6,393.5,46.1,51.9,48.3,3,496,0.2,1,-0.8660254037844385,-0.5000000000000004,14,CRYING,3
synthetic_006990,ESP32_GREENHOUSE_01,2026-04-03 10:14:30+00:00,10,14,142.8,318.7,121.4,175.89999999999998,0.4466687519549578,0,1,14,0,15,0.0,0.0625,0.875,0.0,33.08,32.7,33.4,55.69,54.7,56.9,310.1,294.1,55.2,55.0,55.9,1,2856,0.07142857142857142,1,0.49999999999999994,-0.8660254037844387,13,RESTLESS,2
synthetic_009076,ESP32_GREENHOUSE_01,2026-04-04 03:37:30+00:00,3,37,545.3,649.6,537.6,104.30000000000007,0.8381494005533353,1,3,1,10,15,0.0625,0.1875,0.0625,0.625,31.0,30.6,31.1,61.43,59.8,61.6,48.2,65.8,41.6,40.9,40.7,1,612,0.06666666666666667,1,0.7071067811865476,0.7071067811865476,14,RESTLESS,2
synthetic_008164,ESP32_GREENHOUSE_01,2026-04-03 20:01:30+00:00,20,1,309.4,462.7,347.3,153.3,0.6672417511321975,1,0,12,2,15,0.0625,0.0,0.75,0.125,31.26,30.9,31.5,55.74,54.4,56.6,109.2,140.1,53.0,51.4,52.8,1,1063,0.07142857142857142,1,-0.8660254037844386,0.5000000000000001,13,CRYING,3
synthetic_005008,ESP32_GREENHOUSE_01,2026-04-02 17:43:30+00:00,17,43,263.1,315.8,226.4,52.69999999999999,0.8304924242424243,0,0,14,1,15,0.0,0.0,0.875,0.0625,32.32,31.9,32.5,55.61,53.8,57.4,372.1,374.4,50.2,53.2,51.7,1,3509,0.0625,1,-0.9659258262890683,-0.25881904510252063,15,RESTLESS,2
synthetic_008100,ESP32_GREENHOUSE_01,2026-04-03 19:29:30+00:00,19,29,498.0,498.0,516.1,0.0,0.9979959919839679,0,0,4,11,15,0.0,0.0,0.25,0.6875,31.71,31.3,32.0,57.06,55.6,58.7,252.5,255.5,41.6,40.4,43.3,2,1366,0.125,1,-0.9659258262890684,0.2588190451025203,15,CRYING,3
synthetic_003476,ESP32_GREENHOUSE_01,2026-04-02 04:57:30+00:00,4,57,115.1,300.1,100.8,185.00000000000003,0.38226502822982394,2,10,1,2,15,0.125,0.625,0.0625,0.125,31.67,31.2,32.1,58.4,58.2,58.6,40.6,32.8,56.5,60.2,57.6,0,338,0.0,0,0.8660254037844386,0.5000000000000001,14,LIGHT_ACTIVITY,1
synthetic_004459,ESP32_GREENHOUSE_01,2026-04-02 13:09:00+00:00,13,9,61.5,316.4,85.2,254.89999999999998,0.19376181474480153,2,10,3,0,15,0.125,0.625,0.1875,0.0,33.6,33.1,34.1,54.89,53.5,55.5,387.9,387.0,59.2,59.4,59.5,1,108,0.0625,1,-0.2588190451025208,-0.9659258262890683,15,LIGHT_ACTIVITY,1
synthetic_007359,ESP32_GREENHOUSE_01,2026-04-03 13:19:00+00:00,13,19,208.1,280.4,202.7,72.29999999999998,0.7395167022032694,0,1,14,0,15,0.0,0.0625,0.875,0.0,33.46,32.9,33.9,54.87,53.2,55.3,409.7,405.9,53.1,53.4,53.8,4,1747,0.2857142857142857,1,-0.2588190451025208,-0.9659258262890683,13,RESTLESS,2
synthetic_005867,ESP32_GREENHOUSE_01,2026-04-03 00:53:00+00:00,0,53,208.7,476.0,223.5,267.3,0.43752620545073373,3,0,12,0,15,0.1875,0.0,0.75,0.0,30.99,30.5,31.4,55.79,54.0,56.3,52.1,58.9,57.8,57.4,57.4,3,3548,0.2,1,0.0,1.0,14,RESTLESS,2
synthetic_008276,ESP32_GREENHOUSE_01,2026-04-03 20:57:30+00:00,20,57,390.2,680.8,260.4,290.59999999999997,0.5723085948958639,5,0,1,9,15,0.3125,0.0,0.0625,0.5625,31.93,31.4,32.4,61.73,60.9,63.1,170.2,179.3,46.9,46.8,44.0,3,1692,0.1875,1,-0.8660254037844386,0.5000000000000001,15,CRYING,3
synthetic_005681,ESP32_GREENHOUSE_01,2026-04-02 23:20:00+00:00,23,20,212.8,255.9,196.7,43.099999999999994,0.8283378746594007,2,1,11,1,15,0.125,0.0625,0.6875,0.0625,31.42,31.2,31.7,58.85,58.4,59.4,11.9,30.0,52.0,53.5,54.2,4,1006,0.26666666666666666,1,-0.25881904510252157,0.9659258262890681,14,RESTLESS,2
synthetic_009827,ESP32_GREENHOUSE_01,2026-04-04 09:53:00+00:00,9,53,297.1,554.3,404.6,257.19999999999993,0.5350261120115254,1,0,1,13,15,0.0625,0.0,0.0625,0.8125,32.87,32.6,33.1,60.64,59.2,62.1,226.5,231.3,48.0,42.4,46.7,3,1268,0.2,1,0.7071067811865476,-0.7071067811865475,14,CRYING,3
synthetic_003019,ESP32_GREENHOUSE_01,2026-04-02 01:09:00+00:00,1,9,117.9,196.9,150.7,79.0,0.595755432036382,0,14,1,0,15,0.0,0.875,0.0625,0.0,32.38,32.1,32.7,59.08,57.2,59.5,31.6,19.0,53.2,53.1,55.1,5,2746,0.3125,1,0.25881904510252074,0.9659258262890683,15,LIGHT_ACTIVITY,1
synthetic_000948,ESP32_GREENHOUSE_01,2026-04-01 07:53:30+00:00,7,53,77.3,77.3,73.7,0.0,0.9872286079182631,11,1,1,2,15,0.6875,0.0625,0.0625,0.125,32.61,32.2,32.9,56.6,55.4,56.8,93.4,105.9,62.2,56.5,57.9,1,403,0.07142857142857142,1,0.9659258262890683,-0.25881904510252063,13,QUIET,0
synthetic_006676,ESP32_GREENHOUSE_01,2026-04-03 07:37:30+00:00,7,37,99.7,497.4,26.7,397.7,0.20004012841091495,1,1,13,0,15,0.0625,0.0625,0.8125,0.0,31.52,31.3,31.8,57.98,56.2,58.5,111.5,132.0,58.2,61.9,58.9,1,2684,0.06666666666666667,1,0.9659258262890683,-0.25881904510252063,14,RESTLESS,2
synthetic_008285,ESP32_GREENHOUSE_01,2026-04-03 21:02:00+00:00,21,2,389.9,1023.0,356.2,633.1,0.38076171875,1,5,1,8,15,0.0625,0.3125,0.0625,0.5,31.18,30.8,31.3,58.13,57.8,58.6,10.3,6.1,51.3,48.5,48.4,1,1056,0.06666666666666667,1,-0.7071067811865477,0.7071067811865474,14,CRYING,3
synthetic_001144,ESP32_GREENHOUSE_01,2026-04-01 09:31:30+00:00,9,31,36.4,81.4,12.6,45.00000000000001,0.44174757281553395,11,1,3,0,15,0.6875,0.0625,0.1875,0.0,33.32,33.1,33.5,58.28,57.6,58.6,205.0,204.5,57.1,60.0,58.4,1,2950,0.0625,1,0.7071067811865476,-0.7071067811865475,15,QUIET,0
synthetic_000058,ESP32_GREENHOUSE_01,2026-04-01 00:28:30+00:00,0,28,110.9,121.2,132.9,10.299999999999997,0.9075286415711948,14,0,1,0,15,0.875,0.0,0.0625,0.0,30.94,30.3,31.3,56.64,56.2,58.4,74.6,74.2,59.5,60.0,60.9,0,330,0.0,0,0.0,1.0,14,QUIET,0
synthetic_003440,ESP32_GREENHOUSE_01,2026-04-02 04:39:30+00:00,4,39,141.4,273.1,113.4,131.70000000000002,0.5158701203940168,7,3,4,1,15,0.4375,0.1875,0.25,0.0625,31.45,30.9,31.6,58.31,57.8,59.2,61.6,71.8,60.5,58.8,57.2,2,451,0.125,1,0.8660254037844386,0.5000000000000001,15,LIGHT_ACTIVITY,1
synthetic_005673,ESP32_GREENHOUSE_01,2026-04-02 23:16:00+00:00,23,16,268.7,432.2,162.5,163.5,0.6202677746999077,0,1,12,2,15,0.0,0.0625,0.75,0.125,31.18,31.0,31.5,61.58,59.9,62.6,64.3,69.6,53.3,55.4,51.0,1,4177,0.0625,1,-0.25881904510252157,0.9659258262890681,15,RESTLESS,2
synthetic_003892,ESP32_GREENHOUSE_01,2026-04-02 08:25:30+00:00,8,25,61.9,218.1,51.2,156.2,0.282519397535372,10,2,2,1,15,0.625,0.125,0.125,0.0625,33.16,32.8,33.6,58.44,57.0,59.5,79.5,83.6,57.4,57.0,57.3,3,910,0.2,1,0.8660254037844387,-0.4999999999999998,14,LIGHT_ACTIVITY,1
synthetic_008207,ESP32_GREENHOUSE_01,2026-04-03 20:23:00+00:00,20,23,756.5,871.3,840.4,114.79999999999995,0.867247506591769,2,0,2,11,15,0.125,0.0,0.125,0.6875,31.99,31.6,32.4,53.8,52.0,54.6,110.3,109.9,34.2,29.6,34.5,1,1515,0.06666666666666667,1,-0.8660254037844386,0.5000000000000001,14,CRYING,3
synthetic_005731,ESP32_GREENHOUSE_01,2026-04-02 23:45:00+00:00,23,45,251.5,479.1,329.3,227.60000000000002,0.5238491980837325,3,4,7,1,15,0.1875,0.25,0.4375,0.0625,30.7,30.2,31.3,60.62,58.7,62.4,15.0,26.7,53.9,52.8,53.6,4,790,0.26666666666666666,1,-0.25881904510252157,0.9659258262890681,14,RESTLESS,2
synthetic_006303,ESP32_GREENHOUSE_01,2026-04-03 04:31:00+00:00,4,31,240.2,594.6,359.7,354.40000000000003,0.40329079919408994,2,1,7,5,15,0.125,0.0625,0.4375,0.3125,31.3,30.8,31.6,59.05,57.3,60.6,20.7,11.0,54.9,50.3,53.3,2,3288,0.13333333333333333,1,0.8660254037844386,0.5000000000000001,14,RESTLESS,2
synthetic_000697,ESP32_GREENHOUSE_01,2026-04-01 05:48:00+00:00,5,48,80.9,80.9,82.9,0.0,0.9877899877899878,2,9,2,2,15,0.125,0.5625,0.125,0.125,31.86,31.3,32.3,54.37,53.2,55.8,16.5,0.0,61.2,58.3,60.9,1,499,0.0625,1,0.9659258262890683,0.25881904510252074,15,QUIET,0
synthetic_009984,ESP32_GREENHOUSE_01,2026-04-04 11:11:30+00:00,11,11,484.2,586.9,390.0,102.69999999999999,0.8236094573907127,2,1,5,7,15,0.125,0.0625,0.3125,0.4375,33.07,32.8,33.2,57.1,57.0,57.9,274.4,271.6,42.3,45.0,41.6,1,102,0.06666666666666667,1,0.258819045102521,-0.9659258262890682,14,CRYING,3
synthetic_006769,ESP32_GREENHOUSE_01,2026-04-03 08:24:00+00:00,8,24,304.1,304.1,674.4,0.0,0.9967223861029171,4,2,8,1,15,0.25,0.125,0.5,0.0625,32.6,32.5,32.8,62.53,62.0,63.3,99.8,120.1,41.5,28.1,45.3,3,5605,0.21428571428571427,1,0.8660254037844387,-0.4999999999999998,13,RESTLESS,2
synthetic_000511,ESP32_GREENHOUSE_01,2026-04-01 04:15:00+00:00,4,15,64.0,121.5,62.7,57.5,0.5224489795918368,14,0,1,0,15,0.875,0.0,0.0625,0.0,31.36,31.2,31.8,57.95,57.8,59.8,21.0,0.5,60.3,61.0,60.7,0,225,0.0,0,0.8660254037844386,0.5000000000000001,14,QUIET,0
synthetic_007303,ESP32_GREENHOUSE_01,2026-04-03 12:51:00+00:00,12,51,154.3,459.9,126.4,305.59999999999997,0.3347797786938599,2,0,13,0,15,0.125,0.0,0.8125,0.0,34.12,34.0,34.7,55.03,53.7,56.6,444.6,451.0,52.9,50.0,55.8,2,6641,0.13333333333333333,1,1.2246467991473532e-16,-1.0,14,RESTLESS,2
synthetic_003854,ESP32_GREENHOUSE_01,2026-04-02 08:06:30+00:00,8,6,168.3,332.2,135.6,163.89999999999998,0.5051020408163266,1,11,2,1,15,0.0625,0.6875,0.125,0.0625,32.82,32.4,33.0,58.86,58.1,59.3,100.1,93.0,52.0,55.9,52.9,2,1745,0.125,1,0.8660254037844387,-0.4999999999999998,15,LIGHT_ACTIVITY,1
synthetic_009898,ESP32_GREENHOUSE_01,2026-04-04 10:28:30+00:00,10,28,279.6,674.2,168.6,394.6,0.4140995260663507,1,0,13,1,15,0.0625,0.0,0.8125,0.0625,33.31,32.8,33.5,58.04,57.0,59.0,301.5,297.8,47.0,56.0,49.0,3,701,0.2,1,0.49999999999999994,-0.8660254037844387,14,CRYING,3
synthetic_005856,ESP32_GREENHOUSE_01,2026-04-03 00:47:30+00:00,0,47,265.2,275.4,155.6,10.199999999999989,0.9594790159189581,1,3,10,1,15,0.0625,0.1875,0.625,0.0625,30.91,30.3,31.2,54.97,53.4,56.4,64.6,47.3,56.1,59.7,56.0,2,3474,0.13333333333333333,1,0.0,1.0,14,RESTLESS,2
synthetic_006956,ESP32_GREENHOUSE_01,2026-04-03 09:57:30+00:00,9,57,174.7,480.5,161.0,305.8,0.36282450674974037,0,1,14,0,15,0.0,0.0625,0.875,0.0,32.8,32.5,33.3,59.6,59.0,61.1,213.4,199.1,52.3,52.3,52.2,2,4577,0.13333333333333333,1,0.7071067811865476,-0.7071067811865475,14,RESTLESS,2
synthetic_001643,ESP32_GREENHOUSE_01,2026-04-01 13:41:00+00:00,13,41,66.6,66.6,61.4,0.0,0.985207100591716,14,0,1,0,15,0.875,0.0,0.0625,0.0,33.41,32.9,34.0,52.61,52.4,53.6,444.4,443.2,62.3,64.2,60.8,3,1644,0.21428571428571427,1,-0.2588190451025208,-0.9659258262890683,13,QUIET,0
synthetic_008922,ESP32_GREENHOUSE_01,2026-04-04 02:20:30+00:00,2,20,117.4,829.7,69.2,712.3000000000001,0.14132659203081738,2,0,0,13,15,0.125,0.0,0.0,0.8125,31.37,31.2,31.8,59.49,59.3,61.1,48.0,71.0,57.0,58.7,57.6,1,662,0.07142857142857142,1,0.49999999999999994,0.8660254037844387,13,CRYING,3
